ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
5115,Mon Sep 07 02:45:55 BDT 2026,Mon Sep 07 02:45:56 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/2?_rsc=,200,OK,531,429,1100
5116,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/3?_rsc=tXyZJ52UQVBCVsD3,200,OK,516,429,1100
5117,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:56 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/1?_rsc=%40,200,OK,538,429,1100
5118,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:56 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/10?_rsc=%40,200,OK,554,429,1101
5119,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:56 BDT 2026,GET,https://tfctest-002-production.up.railway.app/checkout?_rsc=%00,200,OK,679,429,1036
5120,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:56 BDT 2026,GET,https://tfctest-002-production.up.railway.app/login?next=%2Fcheckout&_rsc=%40,200,OK,554,428,282
5121,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/login?next=%2B,200,OK,517,428,274
5122,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/2?_rsc=%40,200,OK,541,429,1100
5123,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/3?=,200,OK,518,429,1114
5124,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/1?_rsc=%2B,200,OK,518,429,1100
5125,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/10?_rsc=%2B,200,OK,522,429,1101
5126,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/login?next=%2Fcheckout&_rsc=%2B,200,OK,603,428,282
5127,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/login?next=%00,200,OK,522,428,274
5128,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/checkout?_rsc=%7C,200,OK,654,429,1036
5129,Mon Sep 07 02:45:57 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/2?_rsc=%2B,200,OK,507,429,1100
5130,Mon Sep 07 02:45:56 BDT 2026,Mon Sep 07 02:45:57 BDT 2026,GET,https://tfctest-002-production.up.railway.app/orders?_rsc=,200,OK,693,430,18158
5131,Mon Sep 07 02:45:58 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/3?_rsc=,200,OK,459,429,1100
5132,Mon Sep 07 02:45:58 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/1?_rsc=%00,200,OK,537,429,1100
5133,Mon Sep 07 02:45:58 BDT 2026,Mon Sep 07 02:45:58 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/10?_rsc=%00,200,OK,538,429,1101
5134,Mon Sep 07 02:45:59 BDT 2026,Mon Sep 07 02:45:59 BDT 2026,GET,https://tfctest-002-production.up.railway.app/products/4?_rsc=tXyZJ52UQVBCVsD3,200,OK,531,429,1100
